order_id,region,product,price,quantity,revenue
862,EU,Monitor,1272,2,2544
863,US,Tablet,232,1,232
864,EU,Phone,1246,2,2492
865,EU,Monitor,1193,2,2386
866,EU,Tablet,220,1,220
867,EU,Laptop,530,4,2120
868,EU,Laptop,1089,2,2178
869,India,Monitor,557,4,2228
870,US,Laptop,260,2,520
871,India,Laptop,846,3,2538
872,US,Phone,788,3,2364
873,US,Phone,502,2,1004
874,US,Tablet,1179,4,4716
875,EU,Monitor,1241,3,3723
876,India,Laptop,1481,1,1481
877,India,Phone,1247,4,4988
878,EU,Monitor,546,2,1092
879,India,Laptop,303,3,909
880,India,Monitor,606,3,1818
881,US,Laptop,1015,2,2030
882,EU,Phone,313,3,939
883,India,Phone,231,3,693
884,US,Phone,487,1,487
885,EU,Phone,1492,1,1492
886,EU,Laptop,326,2,652
887,US,Tablet,1332,4,5328
888,US,Laptop,601,1,601
889,US,Tablet,597,4,2388
890,US,Monitor,1057,4,4228
891,US,Monitor,494,3,1482
892,EU,Laptop,247,2,494
893,India,Laptop,775,2,1550
894,EU,Laptop,1109,3,3327
895,EU,Phone,319,1,319
896,India,Laptop,286,1,286
897,India,Laptop,254,3,762
898,US,Laptop,1050,4,4200
899,US,Phone,695,4,2780
900,India,Monitor,1458,2,2916
901,US,Monitor,1235,1,1235
902,US,Tablet,969,2,1938
903,US,Laptop,966,3,2898
904,EU,Tablet,933,2,1866
905,India,Phone,631,2,1262
906,EU,Monitor,1236,3,3708
907,India,Phone,1193,3,3579
908,US,Laptop,987,1,987
909,India,Laptop,941,1,941
910,US,Tablet,719,1,719
911,EU,Tablet,1301,4,5204
912,US,Laptop,241,1,241
913,India,Laptop,886,2,1772
914,EU,Monitor,1477,2,2954
915,India,Monitor,471,1,471
916,India,Phone,1243,2,2486
917,India,Tablet,1450,4,5800
918,EU,Phone,803,4,3212
919,US,Tablet,914,3,2742
920,India,Monitor,485,1,485
921,EU,Phone,1357,4,5428
922,India,Tablet,1366,4,5464
923,India,Monitor,1056,2,2112
924,US,Monitor,387,2,774
925,US,Laptop,348,1,348
926,EU,Tablet,425,1,425
927,India,Laptop,564,2,1128
928,US,Phone,768,3,2304
929,India,Tablet,632,4,2528
930,India,Tablet,883,4,3532
931,India,Laptop,563,4,2252
932,EU,Laptop,1102,3,3306
933,US,Phone,1046,2,2092
934,India,Monitor,300,2,600
935,India,Phone,780,1,780
936,EU,Monitor,1481,1,1481
937,US,Phone,1229,3,3687
938,US,Monitor,1428,4,5712
939,India,Phone,579,2,1158
940,India,Monitor,897,4,3588
941,EU,Laptop,649,1,649
942,India,Phone,1058,4,4232
943,EU,Monitor,487,2,974
944,India,Laptop,257,3,771
945,US,Tablet,1479,3,4437
946,US,Laptop,563,4,2252
947,EU,Phone,665,1,665
948,US,Laptop,548,2,1096
949,EU,Phone,1152,3,3456
950,US,Monitor,492,4,1968
951,US,Monitor,214,1,214
952,US,Phone,1466,3,4398
953,India,Tablet,832,3,2496
954,India,Phone,706,1,706
955,EU,Phone,966,3,2898
956,India,Laptop,725,2,1450
957,India,Tablet,1055,3,3165
958,India,Laptop,1020,1,1020
959,EU,Monitor,594,4,2376
960,India,Monitor,595,4,2380
961,US,Laptop,813,4,3252
962,India,Tablet,1335,1,1335
963,EU,Laptop,513,4,2052
964,US,Monitor,1315,1,1315
965,EU,Phone,1005,4,4020
966,India,Tablet,645,4,2580
967,India,Phone,515,2,1030
968,US,Laptop,463,4,1852
969,EU,Phone,230,4,920
970,US,Laptop,259,1,259
971,US,Phone,712,1,712
972,India,Phone,380,4,1520
973,India,Monitor,348,4,1392
974,India,Phone,1155,3,3465
975,US,Monitor,699,1,699
976,US,Laptop,958,1,958
977,US,Laptop,369,2,738
978,India,Tablet,1122,3,3366
979,India,Laptop,360,4,1440
980,India,Phone,901,1,901
981,India,Tablet,1428,4,5712
982,EU,Tablet,728,3,2184
983,India,Phone,865,1,865
984,India,Phone,822,3,2466
985,India,Laptop,463,2,926
986,India,Tablet,405,1,405
987,India,Phone,325,4,1300
988,US,Laptop,809,2,1618
989,US,Tablet,1379,3,4137
990,EU,Phone,1181,4,4724
991,India,Phone,764,2,1528
992,India,Tablet,1439,2,2878
993,US,Monitor,1419,4,5676
994,India,Laptop,1474,4,5896
995,India,Monitor,492,3,1476
996,India,Laptop,1037,3,3111
997,India,Monitor,561,3,1683
998,India,Laptop,973,3,2919
999,EU,Monitor,532,1,532
1000,India,Tablet,1013,3,3039
1001,EU,Laptop,1196,1,1196
1002,EU,Laptop,942,2,1884
1003,India,Phone,1186,4,4744
1004,EU,Laptop,1269,3,3807
1005,US,Monitor,518,3,1554
1006,EU,Tablet,956,3,2868
1007,EU,Laptop,519,4,2076
1008,India,Phone,835,3,2505
1009,EU,Monitor,1429,2,2858
1010,India,Monitor,1082,3,3246
1011,US,Monitor,1097,4,4388
1012,EU,Laptop,539,1,539
1013,US,Laptop,301,2,602
1014,US,Monitor,839,1,839
1015,India,Tablet,477,4,1908
1016,EU,Laptop,866,3,2598
1017,India,Phone,1113,3,3339
1018,India,Phone,1155,2,2310
1019,US,Laptop,614,1,614
1020,US,Phone,513,2,1026
1021,US,Phone,1273,1,1273
1022,US,Tablet,1303,2,2606
1023,EU,Tablet,1189,1,1189
1024,EU,Monitor,999,1,999
1025,EU,Tablet,1155,4,4620
1026,US,Tablet,1003,2,2006
1027,US,Tablet,779,1,779
1028,US,Monitor,1167,2,2334
1029,India,Laptop,571,1,571
1030,India,Laptop,1234,2,2468
1031,India,Laptop,424,2,848
1032,US,Phone,951,2,1902
1033,EU,Phone,622,1,622
1034,US,Tablet,892,4,3568
1035,US,Laptop,1141,2,2282
1036,EU,Tablet,1465,1,1465
1037,EU,Laptop,1408,3,4224
1038,US,Laptop,610,1,610
1039,India,Phone,353,3,1059
1040,EU,Laptop,515,4,2060
1041,EU,Monitor,1137,3,3411
1042,EU,Monitor,618,1,618
1043,India,Tablet,1088,2,2176
1044,India,Phone,1237,4,4948
1045,EU,Monitor,521,1,521
1046,US,Phone,859,3,2577
1047,US,Monitor,1294,2,2588
1048,India,Laptop,452,3,1356
1049,EU,Monitor,208,4,832
1050,US,Monitor,1434,1,1434
1051,India,Monitor,1410,3,4230
1052,India,Tablet,1291,4,5164
1053,India,Monitor,1082,1,1082
1054,EU,Monitor,1198,2,2396
1055,US,Phone,668,3,2004
1056,EU,Tablet,209,3,627
1057,India,Phone,542,4,2168
1058,EU,Tablet,945,1,945
1059,India,Laptop,360,1,360
1060,US,Laptop,879,2,1758
1061,EU,Phone,820,3,2460
1062,EU,Phone,1134,2,2268
1063,US,Tablet,657,3,1971
1064,EU,Tablet,662,2,1324
1065,EU,Monitor,1253,3,3759
1066,India,Monitor,834,2,1668
1067,EU,Monitor,1203,4,4812
1068,India,Monitor,1192,2,2384
1069,India,Monitor,335,3,1005
1070,US,Tablet,1130,2,2260
1071,EU,Monitor,320,4,1280
1072,US,Monitor,859,1,859
1073,EU,Laptop,222,3,666
1074,India,Laptop,802,4,3208
1075,India,Phone,1218,1,1218
1076,US,Laptop,327,4,1308
1077,EU,Phone,563,4,2252
1078,US,Laptop,1352,2,2704
1079,India,Laptop,676,3,2028
1080,EU,Laptop,1437,2,2874
1081,EU,Phone,1068,1,1068
1082,EU,Monitor,1290,1,1290
1083,EU,Monitor,987,2,1974
1084,India,Tablet,381,4,1524
1085,US,Phone,870,4,3480
1086,EU,Laptop,1011,1,1011
1087,EU,Phone,1092,2,2184
1088,EU,Laptop,766,2,1532
1089,India,Tablet,605,4,2420
1090,US,Monitor,422,3,1266
1091,India,Phone,1287,1,1287
1092,India,Phone,293,3,879
1093,EU,Tablet,959,3,2877
1094,India,Laptop,265,4,1060
1095,US,Monitor,1274,3,3822
1096,US,Laptop,355,3,1065
1097,EU,Tablet,533,4,2132
1098,EU,Tablet,615,3,1845
1099,US,Monitor,611,2,1222
1100,India,Phone,1358,4,5432
1101,India,Phone,1189,1,1189
1102,India,Phone,629,4,2516
1103,EU,Laptop,1451,1,1451
1104,US,Phone,430,4,1720
1105,US,Monitor,329,3,987
1106,US,Laptop,1088,1,1088
1107,US,Phone,287,2,574
1108,EU,Laptop,799,1,799
1109,EU,Phone,1220,3,3660
1110,US,Laptop,650,1,650
1111,India,Tablet,1393,4,5572
1112,US,Phone,445,2,890
1113,US,Phone,539,1,539
1114,US,Tablet,623,4,2492
1115,US,Laptop,972,4,3888
1116,India,Phone,722,2,1444
1117,EU,Tablet,1178,4,4712
1118,India,Laptop,1245,1,1245
1119,EU,Tablet,708,3,2124
1120,India,Monitor,959,1,959
1121,US,Tablet,290,3,870
1122,US,Phone,1434,3,4302
1123,US,Tablet,497,3,1491
1124,US,Tablet,268,1,268
1125,EU,Tablet,841,4,3364
1126,EU,Phone,1419,2,2838
1127,EU,Phone,1228,3,3684
1128,India,Tablet,432,2,864
1129,India,Monitor,614,4,2456
1130,India,Laptop,954,2,1908
1131,India,Phone,667,2,1334
1132,EU,Laptop,523,1,523
1133,EU,Phone,978,4,3912
1134,EU,Tablet,674,1,674
1135,India,Phone,1051,4,4204
1136,US,Laptop,543,3,1629
1137,EU,Laptop,927,2,1854
1138,India,Tablet,801,3,2403
1139,EU,Tablet,459,1,459
1140,India,Phone,1137,4,4548
1141,EU,Laptop,783,3,2349
1142,India,Monitor,860,3,2580
1143,EU,Monitor,1400,3,4200
1144,EU,Laptop,706,1,706
1145,US,Phone,400,1,400
1146,India,Monitor,1352,3,4056
1147,India,Monitor,1033,4,4132
1148,EU,Phone,573,3,1719
1149,EU,Tablet,1094,3,3282
1150,EU,Phone,892,1,892
1151,India,Laptop,980,1,980
1152,India,Laptop,1411,2,2822
1153,India,Phone,1215,3,3645
1154,EU,Phone,508,4,2032
1155,US,Monitor,1061,1,1061
1156,India,Tablet,276,2,552
1157,US,Monitor,1175,4,4700
1158,EU,Laptop,1218,3,3654
1159,India,Monitor,1198,4,4792
1160,India,Laptop,894,3,2682
1161,India,Monitor,1411,3,4233
1162,India,Laptop,1462,1,1462
1163,EU,Laptop,356,1,356
1164,India,Tablet,365,4,1460
1165,India,Monitor,417,4,1668
1166,US,Laptop,1368,2,2736
1167,US,Monitor,1161,2,2322
1168,India,Monitor,349,2,698
1169,EU,Laptop,1114,1,1114
1170,EU,Monitor,1238,2,2476
1171,India,Tablet,501,2,1002
1172,India,Laptop,718,3,2154
1173,India,Monitor,905,3,2715
1174,US,Phone,388,2,776
1175,US,Phone,527,3,1581
1176,India,Tablet,341,1,341
1177,US,Laptop,1252,4,5008
1178,US,Phone,660,2,1320
1179,US,Tablet,555,3,1665
1180,US,Tablet,1098,2,2196
1181,India,Tablet,1054,3,3162
1182,EU,Tablet,888,2,1776
1183,EU,Monitor,492,2,984
1184,India,Phone,219,1,219
1185,India,Laptop,1438,2,2876
1186,US,Monitor,220,1,220
1187,US,Laptop,980,1,980
1188,India,Laptop,995,1,995
1189,India,Monitor,481,4,1924
1190,US,Tablet,364,1,364
1191,India,Laptop,1073,4,4292
1192,US,Laptop,851,4,3404
1193,US,Laptop,978,3,2934
1194,EU,Phone,755,2,1510
1195,India,Monitor,607,2,1214
1196,India,Laptop,455,3,1365
1197,EU,Monitor,270,3,810
1198,EU,Phone,466,4,1864
1199,EU,Tablet,1137,2,2274
1200,India,Tablet,1423,4,5692
1201,EU,Laptop,1438,3,4314
1202,India,Monitor,432,3,1296
1203,EU,Monitor,456,4,1824
1204,EU,Laptop,845,4,3380
1205,India,Monitor,1332,3,3996
1206,EU,Tablet,542,4,2168
1207,India,Tablet,859,1,859
1208,EU,Phone,1245,1,1245
1209,US,Tablet,1121,2,2242
1210,EU,Phone,355,3,1065
1211,India,Laptop,1437,3,4311
1212,EU,Tablet,1037,2,2074
1213,India,Laptop,797,3,2391
1214,EU,Tablet,934,1,934
1215,US,Monitor,445,4,1780
1216,US,Tablet,1255,3,3765
1217,India,Laptop,1489,4,5956
1218,EU,Tablet,426,3,1278
1219,EU,Laptop,1437,2,2874
1220,India,Laptop,1087,4,4348
1221,India,Tablet,1343,4,5372
1222,India,Monitor,635,1,635
1223,EU,Tablet,755,2,1510
1224,India,Tablet,1088,2,2176
1225,India,Phone,1273,1,1273
1226,EU,Phone,222,2,444
1227,US,Phone,1357,1,1357
1228,EU,Phone,1073,2,2146
1229,US,Phone,827,1,827
1230,US,Monitor,1177,4,4708
1231,EU,Laptop,1465,2,2930
1232,EU,Monitor,1210,3,3630
1233,EU,Phone,1234,1,1234
1234,EU,Tablet,1183,3,3549
1235,India,Phone,972,4,3888
1236,India,Tablet,1062,1,1062
1237,US,Phone,992,3,2976
1238,US,Monitor,490,4,1960
1239,US,Monitor,480,2,960
1240,US,Monitor,893,3,2679
1241,India,Monitor,847,1,847
1242,EU,Tablet,1190,3,3570
1243,EU,Laptop,1363,1,1363
1244,India,Laptop,1356,2,2712
1245,EU,Monitor,489,2,978
1246,EU,Monitor,1331,4,5324
1247,EU,Phone,501,4,2004
1248,India,Monitor,1449,1,1449
1249,US,Phone,326,4,1304
1250,EU,Monitor,621,3,1863
1251,US,Laptop,1447,4,5788
1252,India,Phone,319,1,319
1253,US,Laptop,574,4,2296
1254,EU,Phone,1471,3,4413
1255,India,Laptop,491,2,982
1256,US,Monitor,1364,3,4092
1257,US,Phone,1095,3,3285
1258,India,Laptop,333,1,333
1259,India,Laptop,1423,2,2846
1260,EU,Phone,1124,1,1124
1261,US,Laptop,280,4,1120
1262,EU,Monitor,1411,1,1411
1263,India,Phone,511,1,511
1264,EU,Monitor,784,4,3136
1265,US,Monitor,1159,2,2318
1266,US,Monitor,822,2,1644
1267,US,Phone,264,1,264
1268,India,Monitor,587,3,1761
1269,EU,Phone,595,4,2380
1270,US,Monitor,1480,4,5920
1271,India,Tablet,785,4,3140
1272,US,Tablet,967,3,2901
1273,EU,Phone,921,1,921
1274,EU,Tablet,931,4,3724
1275,EU,Monitor,383,2,766
1276,EU,Laptop,255,2,510
1277,India,Phone,695,2,1390
1278,EU,Monitor,321,1,321
1279,US,Laptop,1394,3,4182
1280,EU,Phone,426,2,852
1281,EU,Monitor,1406,1,1406
1282,EU,Monitor,440,3,1320
1283,India,Monitor,779,1,779
1284,EU,Tablet,291,2,582
1285,India,Tablet,791,3,2373
1286,US,Laptop,771,2,1542
1287,EU,Phone,1398,2,2796
1288,US,Tablet,455,3,1365
1289,US,Tablet,1359,2,2718
1290,India,Tablet,652,3,1956
1291,US,Laptop,827,3,2481
1292,EU,Phone,379,2,758
1293,India,Tablet,472,3,1416
1294,US,Monitor,1474,3,4422
1295,EU,Laptop,279,4,1116
1296,India,Tablet,430,4,1720
1297,US,Tablet,786,2,1572
1298,EU,Monitor,1029,1,1029
1299,India,Phone,1118,2,2236
1300,US,Tablet,1290,2,2580
1301,EU,Tablet,741,4,2964
1302,India,Phone,689,3,2067
1303,EU,Laptop,1167,2,2334
1304,EU,Laptop,632,3,1896
1305,India,Phone,278,1,278
1306,EU,Phone,1027,2,2054
1307,US,Tablet,472,1,472
1308,US,Tablet,1065,4,4260
1309,India,Monitor,484,3,1452
1310,EU,Phone,1059,1,1059
1311,India,Phone,310,4,1240
1312,India,Monitor,916,3,2748
1313,EU,Monitor,499,3,1497
1314,EU,Tablet,687,4,2748
1315,EU,Phone,1082,3,3246
1316,US,Laptop,902,4,3608
1317,EU,Tablet,247,1,247
1318,India,Laptop,560,2,1120
1319,India,Laptop,1068,3,3204
1320,India,Phone,1375,3,4125
1321,US,Laptop,1386,3,4158
1322,US,Phone,1294,2,2588
1323,India,Tablet,687,2,1374
1324,EU,Phone,575,4,2300
1325,EU,Monitor,905,2,1810
1326,US,Phone,456,2,912
1327,EU,Laptop,1465,1,1465
1328,US,Tablet,424,4,1696
1329,EU,Phone,424,3,1272
1330,India,Phone,1330,1,1330
1331,India,Laptop,523,3,1569
1332,EU,Monitor,245,2,490
1333,India,Monitor,1139,2,2278
1334,EU,Phone,1228,2,2456
1335,India,Laptop,498,4,1992
1336,EU,Laptop,634,1,634
1337,India,Laptop,229,1,229
1338,US,Tablet,702,4,2808
1339,EU,Laptop,418,1,418
1340,India,Tablet,606,2,1212
1341,India,Laptop,543,4,2172
1342,US,Laptop,1012,2,2024
1343,US,Phone,450,3,1350
1344,India,Tablet,403,3,1209
1345,US,Phone,501,1,501
1346,EU,Tablet,645,4,2580
1347,EU,Laptop,323,3,969
1348,EU,Phone,1120,3,3360
1349,EU,Laptop,819,4,3276
1350,India,Monitor,1373,2,2746
1351,US,Phone,286,2,572
1352,India,Monitor,1206,1,1206
1353,India,Monitor,595,4,2380
1354,EU,Phone,723,2,1446
1355,US,Monitor,1191,4,4764
1356,India,Tablet,1100,2,2200
1357,India,Tablet,504,3,1512
1358,US,Phone,951,3,2853
1359,US,Phone,1316,4,5264
1360,India,Phone,1415,3,4245
1361,US,Laptop,1137,2,2274
1362,US,Monitor,238,3,714
1363,India,Tablet,486,3,1458
1364,US,Phone,843,4,3372
1365,India,Tablet,957,2,1914
1366,US,Tablet,487,2,974
1367,US,Phone,598,3,1794
1368,India,Laptop,1458,2,2916
1369,EU,Tablet,398,2,796
1370,India,Laptop,752,4,3008
1371,EU,Laptop,370,2,740
1372,India,Monitor,948,2,1896
1373,India,Phone,1316,2,2632
1374,India,Tablet,559,4,2236
1375,EU,Phone,1369,3,4107
1376,EU,Phone,1252,3,3756
1377,EU,Laptop,1423,4,5692
1378,EU,Phone,1495,4,5980
1379,India,Monitor,1052,3,3156
1380,India,Tablet,258,4,1032
1381,EU,Tablet,1248,2,2496
1382,US,Monitor,1261,1,1261
1383,India,Laptop,233,2,466
1384,EU,Monitor,444,1,444
1385,India,Phone,563,4,2252
1386,US,Phone,1004,1,1004
1387,India,Phone,1214,2,2428
1388,US,Tablet,367,2,734
1389,EU,Monitor,1080,3,3240
1390,EU,Laptop,518,2,1036
1391,US,Monitor,703,3,2109
1392,India,Phone,413,3,1239
1393,EU,Monitor,1067,3,3201
1394,EU,Tablet,821,3,2463
1395,US,Laptop,933,3,2799
1396,India,Phone,388,3,1164
1397,India,Tablet,307,3,921
1398,India,Tablet,542,3,1626
1399,US,Tablet,1358,1,1358
1400,US,Monitor,381,4,1524
1401,EU,Tablet,282,4,1128
1402,US,Monitor,348,2,696
1403,US,Laptop,792,4,3168
1404,US,Phone,1341,1,1341
1405,US,Monitor,904,1,904
1406,US,Laptop,1244,4,4976
1407,India,Tablet,1078,3,3234
1408,EU,Tablet,802,4,3208
1409,US,Laptop,1095,2,2190
1410,US,Monitor,1395,1,1395
1411,US,Phone,274,2,548
1412,India,Monitor,693,4,2772
1413,US,Phone,1498,1,1498
1414,EU,Tablet,469,1,469
1415,India,Laptop,382,2,764
1416,EU,Laptop,1132,1,1132
1417,India,Laptop,360,4,1440
1418,India,Monitor,1065,3,3195
1419,EU,Phone,1021,3,3063
1420,India,Tablet,487,3,1461
1421,EU,Monitor,380,1,380
1422,EU,Phone,1019,2,2038
1423,India,Laptop,745,2,1490
1424,EU,Tablet,607,1,607
1425,US,Tablet,426,2,852
1426,EU,Laptop,840,1,840
1427,EU,Phone,786,2,1572
1428,EU,Phone,600,4,2400
1429,US,Laptop,1225,4,4900
1430,EU,Laptop,211,4,844
1431,India,Tablet,818,2,1636
1432,US,Monitor,1448,1,1448
1433,US,Monitor,920,2,1840
1434,India,Tablet,309,2,618
1435,US,Phone,1238,1,1238
1436,US,Tablet,1244,4,4976
1437,India,Tablet,700,3,2100
1438,India,Tablet,652,2,1304
1439,US,Laptop,1346,1,1346
1440,EU,Laptop,1418,1,1418
1441,EU,Tablet,659,4,2636
1442,India,Laptop,435,2,870
1443,EU,Laptop,1080,3,3240
1444,India,Phone,1377,3,4131
1445,US,Monitor,716,1,716
1446,US,Tablet,921,4,3684
1447,EU,Monitor,859,3,2577
1448,EU,Laptop,658,1,658
1449,EU,Tablet,371,3,1113
1450,US,Laptop,1220,1,1220
1451,US,Phone,855,2,1710
1452,US,Phone,1294,1,1294
1453,US,Tablet,1465,4,5860
1454,US,Phone,464,4,1856
1455,India,Laptop,506,3,1518
1456,US,Monitor,1182,4,4728
1457,EU,Laptop,285,4,1140
1458,India,Laptop,276,1,276
1459,US,Monitor,1181,3,3543
1460,India,Phone,1382,2,2764
1461,EU,Tablet,529,4,2116
1462,US,Tablet,898,3,2694
1463,US,Phone,377,2,754
1464,US,Monitor,528,4,2112
1465,EU,Tablet,617,3,1851
1466,US,Laptop,1302,1,1302
1467,India,Phone,312,3,936
1468,India,Monitor,1051,4,4204
1469,EU,Laptop,307,3,921
1470,US,Phone,872,2,1744
1471,EU,Monitor,361,4,1444
1472,EU,Laptop,1340,1,1340
1473,India,Phone,539,2,1078
1474,US,Tablet,1483,1,1483
1475,EU,Laptop,1024,2,2048
1476,US,Phone,312,2,624
1477,India,Phone,386,2,772
1478,India,Tablet,290,4,1160
1479,US,Monitor,853,2,1706
1480,India,Tablet,853,4,3412
1481,US,Laptop,857,2,1714
1482,US,Monitor,881,3,2643
1483,US,Phone,1162,4,4648
1484,US,Tablet,356,1,356
1485,India,Laptop,322,3,966
1486,EU,Tablet,539,4,2156
1487,US,Phone,1160,4,4640
1488,US,Laptop,345,2,690
1489,US,Tablet,1033,3,3099
1490,India,Monitor,304,1,304
1491,US,Tablet,672,3,2016
1492,India,Tablet,911,2,1822
1493,US,Tablet,427,1,427
1494,US,Monitor,274,2,548
1495,India,Monitor,329,3,987
1496,India,Phone,693,4,2772
1497,India,Laptop,204,1,204
1498,EU,Laptop,682,2,1364
1499,India,Monitor,1122,2,2244
1500,EU,Phone,984,2,1968
1501,India,Phone,1040,1,1040
1502,US,Laptop,1210,1,1210
1503,US,Tablet,750,1,750
1504,US,Tablet,480,4,1920
1505,India,Laptop,931,1,931
1506,US,Tablet,1156,2,2312
1507,EU,Monitor,1402,1,1402
1508,India,Monitor,312,3,936
1509,EU,Monitor,708,3,2124
1510,EU,Tablet,1477,1,1477
1511,India,Laptop,1210,1,1210
1512,US,Laptop,1377,2,2754
1513,EU,Phone,1423,4,5692
1514,US,Laptop,468,3,1404
1515,US,Tablet,317,2,634
1516,EU,Phone,1423,3,4269
1517,India,Tablet,1464,3,4392
1518,US,Monitor,746,3,2238
1519,India,Phone,1038,4,4152
1520,India,Tablet,280,3,840
1521,EU,Phone,357,1,357
1522,EU,Tablet,524,1,524
1523,US,Phone,456,4,1824
1524,US,Monitor,467,1,467
1525,India,Tablet,1484,4,5936
1526,US,Tablet,1395,4,5580
1527,US,Monitor,848,2,1696
1528,US,Laptop,360,3,1080
1529,US,Laptop,1244,1,1244
1530,EU,Phone,349,2,698
1531,US,Laptop,473,4,1892
1532,US,Monitor,1091,3,3273
1533,EU,Phone,835,2,1670
1534,US,Tablet,1318,3,3954
1535,EU,Monitor,831,1,831
1536,US,Tablet,821,1,821
1537,US,Phone,629,3,1887
1538,US,Laptop,969,3,2907
1539,EU,Phone,1452,4,5808
1540,India,Phone,327,2,654
1541,India,Phone,1498,1,1498
1542,US,Phone,711,4,2844
1543,US,Tablet,499,2,998
1544,India,Monitor,749,4,2996
1545,US,Laptop,635,3,1905
1546,India,Tablet,1435,1,1435
1547,EU,Laptop,956,4,3824
1548,EU,Monitor,525,1,525
1549,India,Laptop,504,3,1512
1550,US,Phone,1069,1,1069
1551,US,Monitor,434,3,1302
1552,EU,Laptop,1005,1,1005
1553,India,Monitor,873,1,873
1554,India,Monitor,267,2,534
1555,India,Tablet,1276,2,2552
1556,US,Tablet,982,2,1964
1557,EU,Tablet,311,3,933
1558,EU,Tablet,510,1,510
1559,EU,Laptop,428,4,1712
1560,EU,Laptop,951,1,951
1561,US,Tablet,1243,2,2486
1562,US,Laptop,400,3,1200
1563,US,Tablet,1246,3,3738
1564,EU,Monitor,489,3,1467
1565,India,Tablet,1178,2,2356
1566,India,Laptop,641,4,2564
1567,EU,Tablet,334,4,1336
1568,India,Phone,577,3,1731
1569,EU,Monitor,328,1,328
1570,EU,Monitor,830,4,3320
1571,US,Tablet,1120,4,4480
1572,India,Tablet,739,4,2956
1573,EU,Phone,377,2,754
1574,EU,Tablet,864,3,2592
1575,US,Laptop,1376,2,2752
1576,US,Laptop,263,1,263
1577,India,Phone,424,4,1696
1578,EU,Phone,244,3,732
1579,US,Laptop,213,3,639
1580,India,Phone,353,1,353
1581,US,Phone,1266,2,2532
1582,US,Phone,367,2,734
1583,India,Monitor,307,1,307
1584,India,Laptop,306,4,1224
1585,India,Monitor,404,3,1212
1586,US,Laptop,1276,1,1276
1587,EU,Phone,566,4,2264
1588,US,Monitor,569,1,569
1589,EU,Laptop,1293,3,3879
1590,US,Monitor,997,4,3988
1591,EU,Laptop,548,2,1096
1592,India,Laptop,461,4,1844
1593,India,Laptop,1171,4,4684
1594,US,Phone,1488,2,2976
1595,EU,Phone,871,1,871
1596,US,Monitor,385,4,1540
1597,India,Laptop,1366,1,1366
1598,EU,Laptop,323,2,646
1599,EU,Phone,1205,2,2410
1600,EU,Phone,769,2,1538
1601,US,Phone,300,1,300
1602,EU,Tablet,310,1,310
1603,EU,Tablet,692,1,692
1604,US,Phone,480,2,960
1605,US,Monitor,1160,3,3480
1606,EU,Tablet,533,3,1599
1607,US,Laptop,515,1,515
1608,India,Laptop,829,3,2487
1609,US,Tablet,356,4,1424
1610,US,Monitor,334,2,668
1611,EU,Laptop,984,1,984
1612,US,Phone,293,3,879
1613,EU,Phone,628,1,628
1614,EU,Phone,1392,4,5568
1615,US,Laptop,1416,3,4248
1616,US,Tablet,368,4,1472
1617,EU,Phone,790,3,2370
1618,India,Monitor,1479,2,2958
1619,US,Monitor,1101,3,3303
1620,EU,Monitor,325,1,325
1621,US,Phone,589,2,1178
1622,US,Monitor,885,2,1770
1623,EU,Phone,392,3,1176
1624,US,Tablet,270,3,810
1625,India,Monitor,987,1,987
1626,EU,Monitor,275,1,275
1627,India,Phone,388,2,776
1628,India,Laptop,358,1,358
1629,India,Phone,760,3,2280
1630,US,Phone,478,4,1912
1631,India,Tablet,1271,2,2542
1632,EU,Tablet,1028,2,2056
1633,US,Tablet,359,4,1436
1634,EU,Laptop,345,2,690
1635,India,Laptop,1312,3,3936
1636,India,Monitor,508,1,508
1637,US,Phone,1065,2,2130
1638,India,Monitor,629,4,2516
1639,US,Laptop,1276,3,3828
1640,US,Laptop,1301,4,5204
1641,EU,Tablet,1099,4,4396
1642,US,Laptop,1057,4,4228
1643,India,Laptop,664,1,664
1644,India,Tablet,1364,4,5456
1645,US,Phone,707,3,2121
1646,US,Monitor,1066,1,1066
1647,India,Monitor,392,4,1568
1648,India,Tablet,971,3,2913
1649,EU,Phone,960,4,3840
1650,EU,Phone,420,1,420
1651,US,Laptop,964,3,2892
1652,US,Phone,1379,3,4137
1653,US,Laptop,1016,1,1016
1654,India,Monitor,951,3,2853
1655,US,Laptop,585,4,2340
1656,US,Phone,246,1,246
1657,EU,Phone,1183,2,2366
1658,EU,Tablet,851,1,851
1659,EU,Phone,1299,3,3897
1660,US,Monitor,677,2,1354
1661,India,Tablet,1173,1,1173
1662,India,Tablet,1462,4,5848
1663,US,Laptop,1056,4,4224
1664,India,Tablet,492,3,1476
1665,India,Tablet,571,4,2284
1666,India,Monitor,1400,2,2800
1667,EU,Phone,942,3,2826
1668,EU,Monitor,998,3,2994
1669,India,Tablet,1451,3,4353
1670,EU,Tablet,294,3,882
1671,EU,Monitor,501,3,1503
1672,India,Monitor,571,2,1142
1673,US,Tablet,632,4,2528
1674,EU,Laptop,327,4,1308
1675,EU,Laptop,404,3,1212
1676,EU,Monitor,683,3,2049
1677,US,Laptop,257,3,771
1678,India,Laptop,423,3,1269
1679,EU,Phone,927,4,3708
1680,India,Phone,827,1,827
1681,EU,Monitor,725,3,2175
1682,US,Laptop,1029,3,3087
1683,US,Tablet,242,3,726
